% Model,soft_sphere.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 2 2026, 16:12"
% Dimension,1
% Nodes,40
% Expressions,1
% Description,Histogram
% Element size (mm),Element size
3.2397324190836017,0.0026855668825591286
3.4042177539954537,0
3.5687030889073057,0.011494619058959262
3.7331884238191577,0.08245713909882588
3.8976737587310097,0.3104715750749481
4.062159093642862,1.0489198213009336
4.226644428554714,1.9355663680691306
4.391129763466566,3.8470904853441525
4.555615098378418,6.014923004839939
4.72010043329027,9.652709403765407
4.884585768202122,15.525571876922358
5.049071103113974,22.037046722947803
5.213556438025826,27.655014623853116
5.378041772937678,33.0772307447106
5.54252710784953,34.46951533381629
5.707012442761382,37.20838519113286
5.871497777673234,37.581218862655284
6.035983112585086,36.1859640732596
6.200468447496938,34.03362959626975
6.36495378240879,31.481800882843714
6.529439117320642,29.24333823403364
6.693924452232494,28.425185704186212
6.858409787144346,30.759163061607588
7.022895122056198,31.888758082660978
7.18738045696805,31.800094842792642
7.351865791879902,32.47515406524231
7.516351126791754,32.145508819581146
7.680836461703606,31.73624234376672
7.845321796615458,31.500802209121982
8.00980713152731,24.01708148286936
8.174292466439162,18.387208759070887
8.338777801351014,12.446397663226092
8.503263136262866,8.430422064130573
8.667748471174718,6.073576600624548
8.83223380608657,4.409048418494736
8.996719140998422,3.724612778764467
9.161204475910274,2.0327491678897354
9.325689810822126,1.824223714987734
9.490175145733978,1.1104612431911023
9.654660480974801,1.0223004191457625
