% Model,Midshipman_SF_monostatic.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 9 2026, 13:57"
% Table,Table 2 - Global Evaluation 1
% theta (degree),freq (Hz),Target Strength
225,10000,-101.7648032823051
225,30000,-108.28131191735467
225,50000,-102.37151644561874
225,70000,-106.06508103151512
226,10000,-101.7831451126358
226,30000,-108.436294057184
226,50000,-102.60104061252237
226,70000,-106.53608770303632
227,10000,-101.80202098622391
227,30000,-108.59552659622905
227,50000,-102.84009852250101
227,70000,-107.01507300255028
228.00000000000003,10000,-101.82140941820637
228.00000000000003,30000,-108.7587056476861
228.00000000000003,50000,-103.08850110785805
228.00000000000003,70000,-107.4976857708771
229,10000,-101.84128830324633
229,30000,-108.92550756726011
229,50000,-103.34605453604466
229,70000,-107.97892716737738
230,10000,-101.86163493585853
230,30000,-109.09558823920105
230,50000,-103.61256009767528
230,70000,-108.4532165869195
230.99999999999997,10000,-101.88242603141019
230.99999999999997,30000,-109.26858248446706
230.99999999999997,50000,-103.88781412093977
230.99999999999997,70000,-108.914545430313
232.00000000000003,10000,-101.90363774782425
232.00000000000003,30000,-109.44410363144392
232.00000000000003,50000,-104.17160791803141
232.00000000000003,70000,-109.35673544587698
233,10000,-101.92524570797501
233,30000,-109.62174329443093
233,50000,-104.46372776897151
233,70000,-109.77380253487617
234,10000,-101.94722502278407
234,30000,-109.80107140984288
234,50000,-104.76395494792285
234,70000,-110.16040141328841
235,10000,-101.96955031500374
235,30000,-109.98163658395184
235,50000,-105.07206579690738
235,70000,-110.51229623323302
236.00000000000003,10000,-101.99219574372162
236.00000000000003,30000,-110.16296680817948
236.00000000000003,50000,-105.38783185016146
236.00000000000003,70000,-110.82677784942304
237.00000000000003,10000,-102.01513502953789
237.00000000000003,30000,-110.34457059911175
237.00000000000003,50000,-105.71102001279397
237.00000000000003,70000,-111.10294287755067
238,10000,-102.0383414804572
238,30000,-110.52593861822865
238,50000,-106.04139279410515
238,70000,-111.34177114884069
239,10000,-102.06178801846937
239,30000,-110.70654582189209
239,50000,-106.3787085960751
239,70000,-111.54598285884859
239.99999999999997,10000,-102.08544720682605
239.99999999999997,30000,-110.88585418327204
239.99999999999997,50000,-106.72272205360184
239.99999999999997,70000,-111.7197086682986
241.00000000000003,10000,-102.1092912779971
241.00000000000003,30000,-111.06331601555995
241.00000000000003,50000,-107.07318442183859
241.00000000000003,70000,-111.86804516271388
242,10000,-102.13329216231601
242,30000,-111.23837790820977
242,50000,-107.42984400106663
242,70000,-111.99658149017985
243,10000,-102.15742151729009
243,30000,-111.41048526617939
243,50000,-107.79244658774333
243,70000,-112.11097077306441
244,10000,-102.18165075757868
244,30000,-111.57908741648065
244,50000,-108.16073593348706
244,70000,-112.21659242463761
245.00000000000003,10000,-102.20595108561912
245.00000000000003,30000,-111.7436432159303
245.00000000000003,50000,-108.53445419080252
245.00000000000003,70000,-112.31832173233484
246.00000000000003,10000,-102.23029352289683
246.00000000000003,30000,-111.90362706323774
246.00000000000003,50000,-108.91334231664948
246.00000000000003,70000,-112.42040013495313
247,10000,-102.2546489418352
247,30000,-112.05853518598894
247,50000,-109.29714040021877
247,70000,-112.52638673403402
248,10000,-102.27898809828397
248,30000,-112.20789204342204
248,50000,-109.68558787154736
248,70000,-112.63916755169589
248.99999999999997,10000,-102.30328166460555
248.99999999999997,30000,-112.3512566604652
248.99999999999997,50000,-110.07842354240545
248.99999999999997,70000,-112.76100077966042
250.00000000000003,10000,-102.32750026331883
250.00000000000003,30000,-112.488228690456
250.00000000000003,50000,-110.47538541884136
250.00000000000003,70000,-112.89358070719423
251,10000,-102.35161450127367
251,30000,-112.61845399579553
251,50000,-110.87621021820618
251,70000,-113.03810802419946
252,10000,-102.37559500434972
252,30000,-112.7416295390947
252,50000,-111.28063251058367
252,70000,-113.1953586050648
253,10000,-102.39941245262906
253,30000,-112.85750739324031
253,50000,-111.68838339454658
253,70000,-113.36574627798646
254.00000000000003,10000,-102.42303761600772
254.00000000000003,30000,-112.96589770813215
254.00000000000003,50000,-112.099188605715
254.00000000000003,70000,-113.5493774465512
255.00000000000003,10000,-102.44644139023725
255.00000000000003,30000,-113.06667051104245
255.00000000000003,50000,-112.5127659430649
255.00000000000003,70000,-113.74609695717353
256,10000,-102.46959483332151
256,30000,-113.15975626730774
256,50000,-112.92882188658724
256,70000,-113.95552549643476
257,10000,-102.49246920225292
257,30000,-113.24514518197539
257,50000,-113.34704726653598
257,70000,-114.17708928147546
258,10000,-102.51503599004067
258,30000,-113.32288527920676
258,50000,-113.76711183385574
258,70000,-114.41004301466049
259,10000,-102.53726696295459
259,30000,-113.3930793489651
259,50000,-114.18865757177079
259,70000,-114.65348713065934
260,10000,-102.55913419798438
260,30000,-113.4558808974374
260,50000,-114.61129058366541
260,70000,-114.90638035034225
261,10000,-102.58061012041132
261,30000,-113.5114892734318
261,50000,-115.03457139397091
261,70000,-115.16754850611407
262,10000,-102.60166754146469
262,30000,-113.56014416832464
262,50000,-115.45800351279297
262,70000,-115.4356905633228
263,10000,-102.62227969599424
263,30000,-113.60211969868969
263,50000,-115.88102014494197
263,70000,-115.70938273687729
264,10000,-102.64242028009342
264,30000,-113.637718279926
264,50000,-116.30296898012163
264,70000,-115.98708159948305
265,10000,-102.66206348861239
265,30000,-113.6672644877483
265,50000,-116.72309509318715
265,70000,-116.26712710539846
266,10000,-102.68118405248754
266,30000,-113.69109908339352
266,50000,-117.1405221249247
266,70000,-116.54774649491577
267,10000,-102.69975727582766
267,30000,-113.70957335137672
267,50000,-117.55423212184446
267,70000,-116.82706009078666
268,10000,-102.71775907266414
268,30000,-113.72304386752292
268,50000,-117.96304469871802
268,70000,-117.10309003587675
269,10000,-102.73516600330862
269,30000,-113.73186778277301
269,50000,-118.3655965757489
269,70000,-117.3737730106333
270,10000,-102.75195531024544
270,30000,-113.73639867730014
270,50000,-118.76032302311167
270,70000,-117.6369778935274
271,10000,-102.76810495343415
271,30000,-113.73698301033374
271,50000,-119.1454433204033
271,70000,-117.89052914054155
272,10000,-102.78359364501965
272,30000,-113.73395716681748
272,50000,-119.51895296472236
272,70000,-118.13223634702717
273,10000,-102.79840088328729
273,30000,-113.7276450809814
273,50000,-119.87862593869268
273,70000,-118.35992997765665
274,10000,-102.81250698584302
274,30000,-113.71835640151394
274,50000,-120.22203076707729
274,70000,-118.57150263809774
275,10000,-102.82589312189677
275,30000,-113.70638515137854
275,50000,-120.54656410850771
275,70000,-118.76495453874742
276,10000,-102.83854134358144
276,30000,-113.69200882793504
276,50000,-120.84950503838698
276,70000,-118.93844104863652
277,10000,-102.85043461622278
277,30000,-113.67548788555115
277,50000,-121.12809172319669
277,70000,-119.09031957327855
278,10000,-102.86155684748255
278,30000,-113.65706554144502
278,50000,-121.37961974752942
278,70000,-119.21919254828303
279,10000,-102.87189291527028
279,30000,-113.63696784716466
279,50000,-121.60155801806053
279,70000,-119.32394322923322
280,10000,-102.88142869438049
280,30000,-113.61540397096178
280,50000,-121.79167435854859
280,70000,-119.40376128895244
281,10000,-102.89015108173403
281,30000,-113.59256664022774
281,50000,-121.94815939668106
281,70000,-119.45815597633
282,10000,-102.89804802018696
282,30000,-113.56863269819334
282,50000,-122.0697351315529
282,70000,-119.48695569438912
283,10000,-102.9051085207986
283,30000,-113.5437637337316
283,50000,-122.15573459047005
283,70000,-119.49029414007613
284,10000,-102.91132268350722
284,30000,-113.51810674899112
284,50000,-122.20614171215772
284,70000,-119.46858441497851
285,10000,-102.91668171613762
285,30000,-113.49179483324716
285,50000,-122.22158574249147
285,70000,-119.42248356265863
286,10000,-102.92117795167535
286,30000,-113.46494781756489
286,50000,-122.20329094039428
286,70000,-119.35285067139858
287,10000,-102.92480486375291
287,30000,-113.43767288795729
287,50000,-122.15298870165056
287,70000,-119.26070191882519
288,10000,-102.92755708028038
288,30000,-113.4100651392167
288,50000,-122.07280386631152
288,70000,-119.14716577638693
289,10000,-102.92943039517765
289,30000,-113.38220805485304
289,50000,-121.96512905627712
289,70000,-119.01344108989024
290,10000,-102.93042177815921
290,30000,-113.35417390184519
290,50000,-121.83250031751712
290,70000,-118.8607600792775
291,10000,-102.9305293825218
291,30000,-113.32602403152316
291,50000,-121.67748473093684
291,70000,-118.69035753760147
292,10000,-102.92975255092372
292,30000,-113.29780908027615
292,50000,-121.50258698075598
292,70000,-118.5034468140252
293,10000,-102.92809181908721
293,30000,-113.2695690663116
293,50000,-121.31017810956023
293,70000,-118.30120256330774
294,10000,-102.92554891744132
294,30000,-113.24133338024679
294,50000,-121.10244653249998
294,70000,-118.08474979989938
295,10000,-102.9221267706547
295,30000,-113.21312066974005
295,50000,-120.88136917389541
295,70000,-117.85515850369366
296,10000,-102.91782949506515
296,30000,-113.184938619662
296,50000,-120.64869934738951
296,70000,-117.61344285690149
297,10000,-102.91266239400271
297,30000,-113.15678363183878
297,50000,-120.40596757032932
297,70000,-117.36056413824357
298,10000,-102.90663195099381
298,30000,-113.12864040981898
298,50000,-120.15449163673337
298,70000,-117.09743631868436
299,10000,-102.89974582087767
299,30000,-113.10048145659704
299,50000,-119.89539273465512
299,70000,-116.82493347587047
300,10000,-102.89201281881851
300,30000,-113.07226649549017
300,50000,-119.6296149994624
300,70000,-116.54389824157215
301,10000,-102.88344290728051
301,30000,-113.04394182676356
301,50000,-119.35794651019954
301,70000,-116.25515060834525
302,10000,-102.8740471809465
302,30000,-113.01543963593952
302,50000,-119.08104029427476
302,70000,-115.95949654625313
303,10000,-102.86383784964923
303,30000,-112.98667727274025
303,50000,-118.79943437247087
303,70000,-115.65773598831912
304,10000,-102.85282821934757
304,30000,-112.95755652294247
304,50000,-118.51357024086258
304,70000,-115.35066985926369
305,10000,-102.84103267119735
305,30000,-112.92796290015481
305,50000,-118.22380946167542
305,70000,-115.03910592577085
306,10000,-102.82846663874099
306,30000,-112.89776498807512
306,50000,-117.93044823344755
306,70000,-114.72386333646415
307,10000,-102.81514658334225
307,30000,-112.86681386849122
307,50000,-117.63372995028848
307,70000,-114.40577580609462
308,10000,-102.80108996785896
308,30000,-112.83494267498392
308,50000,-117.33385584813063
308,70000,-114.08569346782588
309,10000,-102.78631522866243
309,30000,-112.8019663165506
309,50000,-117.03099389797697
309,70000,-113.76448347493817
310,10000,-102.77084174606742
310,30000,-112.76768141939898
310,50000,-116.72528613635936
310,70000,-113.4430294759555
311,10000,-102.75468981325402
311,30000,-112.73186653862513
311,50000,-116.41685464252635
311,70000,-113.12223011516552
312,10000,-102.73788060376661
312,30000,-112.69428269331644
312,50000,-116.10580637302851
312,70000,-112.8029967268798
313,10000,-102.72043613764728
313,30000,-112.65467427946422
313,50000,-115.79223706315005
313,70000,-112.4862503875181
314,10000,-102.70237924634702
314,30000,-112.6127704132415
314,50000,-115.47623439179443
314,70000,-112.17291848344931
315,10000,-102.68373353644742
315,30000,-112.56828675269666
315,50000,-115.15788059243319
315,70000,-111.86393092676855
316,10000,-102.6645233523203
316,30000,-112.52092783837608
316,50000,-114.83725467234191
316,70000,-111.56021612229202
317,10000,-102.64477373781514
317,30000,-112.4703899818819
317,50000,-114.51443438413074
317,70000,-111.2626967525147
318,10000,-102.62451039705154
318,30000,-112.4163647156867
318,50000,-114.18949806505302
318,70000,-110.97228540543853
319,10000,-102.60375965444709
319,30000,-112.3585427984147
319,50000,-113.86252644076333
319,70000,-110.68988002517676
320,10000,-102.58254841403763
320,30000,-112.29661874571919
320,50000,-113.53360445840346
320,70000,-110.4163591151933
321,10000,-102.56090411821965
321,30000,-112.2302958306814
321,50000,-113.20282319395076
321,70000,-110.15257657490287
322,10000,-102.53885470598823
322,30000,-112.1592914691101
322,50000,-112.87028184994442
322,70000,-109.89935599200372
323,10000,-102.5164285707835
323,30000,-112.08334287530894
323,50000,-112.53608983764742
323,70000,-109.65748415615334
324,10000,-102.49365451802365
324,30000,-112.00221284712823
324,50000,-112.20036891780964
324,70000,-109.42770349007164
325,10000,-102.47056172242752
325,30000,-111.91569551448305
325,50000,-111.86325535338803
325,70000,-109.21070302380744
326,10000,-102.44717968520953
326,30000,-111.82362186855863
326,50000,-111.5249020161591
326,70000,-109.0071074535152
327,10000,-102.42353819124581
327,30000,-111.72586487888861
327,50000,-111.18548037770525
327,70000,-108.81746373464837
328,10000,-102.3996672662797
328,30000,-111.62234400721282
328,50000,-110.84518231003173
328,70000,-108.64222456416088
329,10000,-102.37559713427152
329,30000,-111.51302893852784
329,50000,-110.50422162246052
329,70000,-108.48172800165054
330,10000,-102.3513581749451
330,30000,-111.3979423737417
330,50000,-110.16283526402097
330,70000,-108.33617239306791
331,10000,-102.32698088163899
331,30000,-111.27716176234088
331,50000,-109.82128413275142
331,70000,-108.20558569713198
332,10000,-102.30249581950235
332,30000,-111.1508198963443
332,50000,-109.47985344310689
332,70000,-108.08978832370497
333,10000,-102.2779335841348
333,30000,-111.01910433478834
333,50000,-109.1388526221487
333,70000,-107.98834872049522
334,10000,-102.253324760709
334,30000,-110.88225567959279
334,50000,-108.79861472075488
334,70000,-107.90053129160205
335,10000,-102.22869988365949
335,30000,-110.7405647717317
335,50000,-108.45949534644842
335,70000,-107.82523690495486
336,10000,-102.2040893969893
336,30000,-110.59436892171166
336,50000,-108.12187114107127
336,70000,-107.76093743050025
337,10000,-102.17952361523898
337,30000,-110.4440473237616
337,50000,-107.78613784474311
337,70000,-107.70560762231551
338,10000,-102.15503268517908
338,30000,-110.29001582963387
338,50000,-107.45270799996217
338,70000,-107.65666039949869
339,10000,-102.13064654826758
339,30000,-110.13272127191073
339,50000,-107.12200836151516
339,70000,-107.61089525008786
340,10000,-102.1063949039206
340,30000,-109.97263553021102
340,50000,-106.79447708415421
340,70000,-107.56447385721407
341,10000,-102.08230717363037
341,30000,-109.81024952635781
341,50000,-106.47056076362074
341,70000,-107.5129413603416
342,10000,-102.05841246595651
342,30000,-109.646067318484
342,50000,-106.15071140593635
342,70000,-107.45131437254193
343,10000,-102.03473954244967
343,30000,-109.48060044129194
343,50000,-105.8353833967536
343,70000,-107.3742555624299
344,10000,-102.01131678449472
344,30000,-109.31436261274888
344,50000,-105.52503053514852
344,70000,-107.2763464486352
345,10000,-101.98817216113912
345,30000,-109.14786489881783
345,50000,-105.22010318943884
345,70000,-107.15245310861418
346,10000,-101.96533319789853
346,30000,-108.98161139851177
346,50000,-104.9210456212073
346,70000,-106.99815475055092
347,10000,-101.94282694657039
347,30000,-108.81609548522664
347,50000,-104.62829351472094
347,70000,-106.81017833874749
348,10000,-101.92067995606453
348,30000,-108.65179661557774
348,50000,-104.34227173765485
348,70000,-106.58676401480338
349,10000,-101.89891824426081
349,30000,-108.48917769719448
349,50000,-104.06339234972991
349,70000,-106.32788683961658
350,10000,-101.8775672709236
350,30000,-108.32868299069624
350,50000,-103.79205286585899
350,70000,-106.03528529978453
351,10000,-101.85665191163737
351,30000,-108.170736508499
351,50000,-103.52863477363515
351,70000,-105.7122900040415
352,10000,-101.8361964328141
352,30000,-108.0157408655157
352,50000,-103.27350229702263
352,70000,-105.36349147478322
353,10000,-101.81622446773935
353,30000,-107.86407653135493
353,50000,-103.02700139364516
353,70000,-104.99431697238461
354,10000,-101.79675899367261
354,30000,-107.71610143189744
354,50000,-102.7894589683774
354,70000,-104.61059369284287
355,10000,-101.77782231000273
355,30000,-107.57215084824935
355,50000,-102.56118228389121
355,70000,-104.21816159368446
356,10000,-101.75943601743006
356,30000,-107.43253756303724
356,50000,-102.3424585459756
356,70000,-103.8225734852399
357,10000,-101.74162099820722
357,30000,-107.29755220746158
357,50000,-102.13355464149555
357,70000,-103.4288939079714
358,10000,-101.72439739739494
358,30000,-107.16746376618367
358,50000,-101.9347170068836
358,70000,-103.04158892677536
359,10000,-101.7077846051483
359,30000,-107.04252020193368
359,50000,-101.74617160504044
359,70000,-102.66448848473789
360,10000,-101.69180124000727
360,30000,-106.92294916621528
360,50000,-101.56812399028276
360,70000,-102.30080002661643
