Frequency_Hz,TargetStrength_dB_re_1m
50,-89.6903214764974
50.0345541650231,-89.6782446068013
50.0691322098525,-89.6661676318204
50.1037341509913,-89.6540905514071
50.1383600049538,-89.642013365414
50.1730097882657,-89.6299360736932
50.2076835174642,-89.6178586760966
50.242381209098,-89.605781172476
50.277102879727,-89.593703562683
50.3118485459228,-89.5816258465688
50.3466182242682,-89.5695480239846
50.3814119313576,-89.5574700947813
50.416229683797,-89.5453920588096
50.4510714982037,-89.5333139159199
50.4859373912065,-89.5212356659626
50.5208273794457,-89.5091573087878
50.5557414795731,-89.4970788442452
50.590679708252,-89.4850002721845
50.6256420821574,-89.4729215924551
50.6606286179754,-89.4608428049062
50.6956393324042,-89.4487639093869
50.730674242153,-89.4366849057458
50.7657333639429,-89.4246057938316
50.8008167145063,-89.4125265734927
50.8359243105875,-89.4004472445771
50.8710561689421,-89.3883678069327
50.9062123063373,-89.3762882604073
50.9413927395519,-89.3642086048484
50.9765974853764,-89.3521288401033
51.0118265606129,-89.3400489660189
51.0470799820749,-89.3279689824423
51.0823577665878,-89.3158888892198
51.1176599309885,-89.303808686198
51.1529864921254,-89.291728373223
51.1883374668588,-89.2796479501409
51.2237128720605,-89.2675674167974
51.259112724614,-89.2554867730379
51.2945370414145,-89.2434060187078
51.3299858393687,-89.2313251536522
51.3654591353951,-89.219244177716
51.4009569464241,-89.2071630907438
51.4364792893975,-89.1950818925801
51.472026181269,-89.183000583069
51.5075976390037,-89.1709191620546
51.5431936795789,-89.1588376293806
51.5788143199833,-89.1467559848905
51.6144595772174,-89.1346742284278
51.6501294682935,-89.1225923598354
51.6858240102357,-89.1105103789563
51.7215432200797,-89.0984282856331
51.7572871148732,-89.0863460797083
51.7930557116754,-89.074263761024
51.8288490275576,-89.0621813294223
51.8646670796027,-89.0500987847449
51.9005098849054,-89.0380161268333
51.9363774605722,-89.0259333555289
51.9722698237217,-89.0138504706727
52.0081869914839,-89.0017674721056
52.0441289810009,-88.9896843596683
52.0800958094268,-88.977601133201
52.1160874939271,-88.9655177925441
52.1521040516795,-88.9534343375375
52.1881454998735,-88.9413507680208
52.2242118557105,-88.9292670838337
52.2603031364037,-88.9171832848153
52.2964193591783,-88.9050993708047
52.3325605412713,-88.8930153416407
52.3687266999318,-88.8809311971619
52.4049178524205,-88.8688469372067
52.4411340160103,-88.8567625616132
52.477375207986,-88.8446780702192
52.5136414456443,-88.8325934628625
52.5499327462938,-88.8205087393804
52.5862491272551,-88.8084238996102
52.6225906058608,-88.7963389433889
52.6589571994555,-88.7842538705532
52.6953489253958,-88.7721686809395
52.7317658010501,-88.7600833743842
52.768207843799,-88.7479979507234
52.8046750710351,-88.7359124097928
52.841167500163,-88.7238267514279
52.8776851485992,-88.7117409754643
52.9142280337724,-88.6996550817368
52.9507961731233,-88.6875690700805
52.9873895841047,-88.67548294033
53.0240082841813,-88.6633966923196
53.06065229083,-88.6513103258836
53.0973216215397,-88.6392238408558
53.1340162938116,-88.6271372370701
53.1707363251586,-88.6150505143597
53.2074817331062,-88.602963672558
53.2442525351915,-88.590876711498
53.2810487489641,-88.5787896310123
53.3178703919856,-88.5667024309336
53.3547174818296,-88.554615111094
53.3915900360821,-88.5425276713256
53.4284880723411,-88.5304401114603
53.4654116082168,-88.5183524313294
53.5023606613315,-88.5062646307645
53.5393352493198,-88.4941767095966
53.5763353898284,-88.4820886676564
53.6133611005162,-88.4700005047746
53.6504123990543,-88.4579122207816
53.6874893031261,-88.4458238155074
53.7245918304272,-88.433735288782
53.7617199986653,-88.4216466404349
53.7988738255604,-88.4095578702956
53.8360533288449,-88.3974689781931
53.8732585262632,-88.3853799639565
53.9104894355721,-88.3732908274143
53.9477460745407,-88.361201568395
53.9850284609503,-88.3491121867267
54.0223366125946,-88.3370226822373
54.0596705472795,-88.3249330547547
54.0970302828231,-88.3128433041061
54.1344158370561,-88.3007534301188
54.1718272278213,-88.2886634326196
54.2092644729739,-88.2765733114354
54.2467275903814,-88.2644830663926
54.2842165979238,-88.2523926973173
54.3217315134932,-88.2403022040356
54.3592723549943,-88.2282115863731
54.3968391403441,-88.2161208441552
54.4344318874718,-88.2040299772073
54.4720506143193,-88.1919389853543
54.5096953388407,-88.1798478684208
54.5473660790027,-88.1677566262314
54.585062852784,-88.1556652586102
54.6227856781762,-88.1435737653813
54.660534573183,-88.1314821463683
54.6983095558208,-88.1193904013946
54.7361106441183,-88.1072985302836
54.7739378561166,-88.0952065328582
54.8117912098694,-88.0831144089411
54.8496707234429,-88.0710221583547
54.8875764149157,-88.0589297809212
54.9255083023788,-88.0468372764626
54.9634664039359,-88.0347446448006
55.0014507377031,-88.0226518857566
55.0394613218091,-88.0105589991518
55.0774981743949,-87.9984659848071
55.1155613136144,-87.9863728425432
55.1536507576338,-87.9742795721806
55.1917665246319,-87.9621861735394
55.2299086328,-87.9500926464394
55.2680771003421,-87.9379989907005
55.3062719454747,-87.9259052061418
55.344493186427,-87.9138112925827
55.3827408414406,-87.9017172498419
55.4210149287699,-87.8896230777382
55.4593154666818,-87.8775287760897
55.4976424734558,-87.8654343447148
55.5359959673841,-87.8533397834311
55.5743759667716,-87.8412450920564
55.6127824899358,-87.8291502704078
55.6512155552068,-87.8170553183025
55.6896751809273,-87.8049602355573
55.728161385453,-87.7928650219887
55.7666741871518,-87.780769677413
55.8052136044049,-87.7686742016463
55.8437796556055,-87.7565785945042
55.8823723591601,-87.7444828558023
55.9209917334877,-87.7323869853558
55.9596377970199,-87.7202909829797
55.9983105682013,-87.7081948484887
56.037010065489,-87.6960985816972
56.075736307353,-87.6840021824194
56.1144893122761,-87.6719056504691
56.1532690987537,-87.6598089856602
56.1920756852941,-87.6477121878058
56.2309090904185,-87.6356152567192
56.2697693326606,-87.6235181922132
56.3086564305672,-87.6114209941003
56.3475704026977,-87.5993236621929
56.3865112676246,-87.587226196303
56.4254790439329,-87.5751285962424
56.4644737502207,-87.5630308618226
56.5034954050988,-87.5509329928548
56.5425440271909,-87.5388349891501
56.5816196351337,-87.526736850519
56.6207222475766,-87.5146385767721
56.6598518831819,-87.5025401677195
56.699008560625,-87.490441623171
56.7381922985939,-87.4783429429363
56.7774031157898,-87.4662441268248
56.8166410309267,-87.4541451746454
56.8559060627314,-87.4420460862071
56.8951982299439,-87.4299468613183
56.9345175513171,-87.4178474997873
56.9738640456166,-87.405748001422
57.0132377316212,-87.3936483660302
57.0526386281228,-87.3815485934193
57.0920667539259,-87.3694486833965
57.1315221278484,-87.3573486357685
57.1710047687209,-87.3452484503422
57.2105146953871,-87.3331481269236
57.2500519267038,-87.3210476653191
57.2896164815409,-87.3089470653341
