% Model,Rockfish_SF.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 4 2026, 11:54"
% Dimension,1
% Nodes,362
% Expressions,1
% Description,Radiation pattern
% theta,20*log10(abs(acpr.efc1.pext))
5.235987755982989,-32.66381967651682
5.270894341022875,-31.103963704700167
5.305800926062761,-29.234532332547705
5.340707511102648,-27.561055892596038
5.375614096142535,-26.425652664921238
5.410520681182422,-25.892360884181574
5.445427266222308,-25.840215690448645
5.480333851262194,-26.027723522294274
5.515240436302081,-26.16691414189131
5.550147021341968,-26.039897991220027
5.585053606381854,-25.609304561740256
5.6199601914217405,-25.057140841585444
5.654866776461628,-24.684730400225515
5.689773361501514,-24.72967685720967
5.7246799465414,-25.228563498167624
5.759586531581287,-25.922798157932178
5.794493116621174,-26.281952445468573
5.829399701661061,-25.901661720719524
5.8643062867009474,-24.876465886776767
5.899212871740834,-23.584903224743066
5.934119456780721,-22.429309622053125
5.969026041820607,-21.724735697923894
6.003932626860493,-21.644575066458668
6.03883921190038,-22.222507285352986
6.073745796940266,-23.358363293489447
6.108652381980153,-24.790134840327227
6.14355896702004,-26.04076751419608
6.178465552059927,-26.507856832690592
6.213372137099814,-26.04247019169371
6.2482787221397,-25.25235776819777
6.283185307179586,-24.794439528794577
0,-3.1695793227642426
0.03490658503988659,-4.548730489840613
0.06981317007977318,-7.169941849415368
0.10471975511965977,-9.597092929324877
0.13962634015954636,-12.987154265842513
0.17453292519943295,-17.280711047321297
0.20943951023931953,-17.7948084145738
0.24434609527920614,-21.165155599252223
0.2792526803190927,-28.294889695039174
0.3141592653589793,-28.110139770380233
0.3490658503988659,-20.181471695159612
0.3839724354387525,-16.792291762628608
0.41887902047863906,-17.27997031181269
0.4537856055185257,-20.402150570457962
0.4886921905584123,-22.578473539002676
0.5235987755982988,-20.269327779287014
0.5585053606381855,-18.511431268826364
0.5934119456780721,-21.97169136122907
0.6283185307179586,-36.250082730077324
0.6632251157578452,-24.320604584386167
0.6981317007977318,-18.21113892972122
0.7330382858376184,-18.168697380474097
0.767944870877505,-26.18860368317793
0.8028514559173915,-35.26490953460947
0.8377580409572781,-26.66798798113358
0.8726646259971648,-22.778506345249934
0.9075712110370514,-28.85731023100503
0.9424777960769379,-23.307933083051125
0.9773843811168246,-20.048417147200762
1.0122909661567112,-23.741263932184022
1.0471975511965976,-26.09919436263442
1.0821041362364843,-21.229577856647694
1.117010721276371,-22.244403193745814
1.1519173063162575,-17.277899734667624
1.1868238913561442,-13.887695318361997
1.2217304763960306,-14.981744455885194
1.2566370614359172,-19.17361660898309
1.2915436464758039,-25.202819207058393
1.3264502315156903,-25.782307313318608
1.361356816555577,-21.401505827630807
1.3962634015954636,-20.23648835253784
1.43116998663535,-23.020144716142788
1.4660765716752369,-22.451471319910713
1.5009831567151233,-20.314872713544627
1.53588974175501,-20.60878965191693
1.5707963267948966,-19.59293163297014
1.605702911834783,-16.456374480948362
1.6406094968746698,-13.73973454448674
1.6755160819145563,-12.932585353822766
1.710422666954443,-15.528433900281751
1.7453292519943295,-19.795346642092213
1.780235837034216,-19.08642627515508
1.8151424220741028,-23.0114687168009
1.8500490071139892,-22.364911785201606
1.8849555921538759,-19.050506314839538
1.9198621771937625,-19.13902707435737
1.9547687622336491,-16.971898788548202
1.9896753472735356,-14.739785743596304
2.0245819323134224,-17.200867212468943
2.0594885173533086,-24.49014442616845
2.0943951023931953,-26.783131007999714
2.129301687433082,-28.668853645823905
2.1642082724729685,-31.458495857870112
2.199114857512855,-16.31070030409805
2.234021442552742,-11.684928447722863
2.2689280275926285,-12.372330554635287
2.303834612632515,-20.02443535144738
2.3387411976724013,-24.361863671765498
2.3736477827122884,-18.250438648088323
2.4085543677521746,-27.121935531826395
2.443460952792061,-19.60990624400567
2.478367537831948,-14.374345221332366
2.5132741228718345,-16.41638133378504
2.548180707911721,-25.078854509500886
2.5830872929516078,-24.684469225180994
2.6179938779914944,-24.225514959930024
2.6529004630313806,-22.254806793244086
2.6878070480712677,-21.690855748388245
2.722713633111154,-19.08703739900013
2.7576202181510405,-18.266307235422563
2.792526803190927,-22.41293319904576
2.827433388230814,-21.268928601739404
2.8623399732707,-15.072024240093114
2.897246558310587,-12.498220211424664
2.9321531433504737,-13.793073558223961
2.9670597283903604,-17.28433039716005
3.0019663134302466,-16.44265432332286
3.036872898470133,-18.194719453964357
3.07177948351002,-20.512348660034334
3.106686068549907,-11.119977690993714
3.141592653589793,-7.911099910446668
3.1764992386296798,-8.78509451963426
3.211405823669566,-13.87883027277952
3.2463124087094526,-22.046132916875877
3.2812189937493397,-19.49584247714055
3.3161255787892263,-20.811231633345905
3.3510321638291125,-28.384967431100186
3.385938748868999,-26.674244498950056
3.420845333908886,-27.711593631857614
3.455751918948773,-23.51562261270975
3.490658503988659,-19.381036620898126
3.5255650890285457,-23.645867352478625
3.560471674068432,-18.892565599087522
3.5953782591083185,-14.579122107224558
3.6302848441482056,-14.452031889772005
3.6651914291880923,-17.34292566959613
3.7000980142279785,-20.02558851096439
3.735004599267865,-23.101995571376136
3.7699111843077517,-27.949463245736442
3.804817769347638,-16.738594580007415
3.839724354387525,-16.57994691815104
3.8746309394274117,-24.951318697569846
3.9095375244672983,-21.434771554221097
3.9444441095071845,-17.416985794993117
3.979350694547071,-17.124144361488575
4.014257279586958,-14.554875330074262
4.049163864626845,-13.641950476336255
4.084070449666731,-15.57508955899678
4.118977034706617,-20.102862776401345
4.153883619746504,-31.10936575944516
4.1887902047863905,-25.460577325267675
4.223696789826278,-19.648278431094084
4.258603374866164,-18.308663756794196
4.293509959906051,-20.26384550749423
4.328416544945937,-24.921460667721178
4.363323129985823,-22.19144835615743
4.39822971502571,-18.013782858773926
4.4331363000655974,-15.68729881148972
4.468042885105484,-16.015516011416175
4.50294947014537,-21.680335953833925
4.537856055185257,-27.02570715641808
4.572762640225144,-17.37883024063389
4.60766922526503,-15.410454021045574
4.642575810304916,-17.581092279096932
4.677482395344803,-26.99717098622798
4.71238898038469,-24.92378541140853
4.747295565424577,-21.810994376395957
4.782202150464463,-24.83706286084782
4.817108735504349,-18.113322550047425
4.852015320544236,-15.53642592220011
4.886921905584122,-17.873150580516928
4.921828490624009,-24.319601769283935
4.956735075663896,-32.53007318625196
4.991641660703783,-26.173377426089836
5.026548245743669,-19.92944506614475
5.061454830783555,-17.10637391095823
5.096361415823442,-13.819745603712798
5.131268000863329,-13.047314484845705
5.1661745859032155,-19.097464822573652
5.201081170943102,-22.438748250002885
5.235987755982989,-15.217255008965529
5.270894341022875,-17.460845667711002
5.305800926062761,-19.032323247914526
5.340707511102648,-15.945184331470148
5.375614096142535,-17.021381426832047
5.410520681182422,-22.802783742096686
5.445427266222308,-16.56316227481077
5.480333851262194,-12.968739668674733
5.515240436302081,-13.71585006234768
5.550147021341968,-17.993752822976248
5.585053606381854,-23.826901666540515
5.6199601914217405,-19.94900530531702
5.654866776461628,-18.191903077316596
5.689773361501514,-18.25874054707769
5.7246799465414,-20.678761815628835
5.759586531581287,-21.918522799634502
5.794493116621174,-20.264542708702265
5.829399701661061,-20.231314586180144
5.8643062867009474,-16.78286280693047
5.899212871740834,-15.386010029875962
5.934119456780721,-17.223254258181207
5.969026041820607,-25.33773434975557
6.003932626860493,-21.768933376974857
6.03883921190038,-15.531106927725514
6.073745796940266,-14.025900202265127
6.108652381980153,-14.511201365590672
6.14355896702004,-12.901167717209931
6.178465552059927,-9.368992635500508
6.213372137099814,-6.0956022025280685
6.2482787221397,-3.772545930910442
6.283185307179586,-3.1695793227642444
