Frequency_Hz,TargetStrength_dB_re_1m
50,-108.816098118254
50.034554165023,-108.80407951234
50.0691322098525,-108.792060882326
50.1037341509913,-108.780042228177
50.1383600049538,-108.76802354986
50.1730097882657,-108.756004847342
50.2076835174642,-108.743986120589
50.242381209098,-108.731967369568
50.277102879727,-108.719948594244
50.3118485459228,-108.707929794584
50.3466182242682,-108.695910970555
50.3814119313576,-108.683892122122
50.416229683797,-108.671873249252
50.4510714982037,-108.659854351911
50.4859373912065,-108.647835430064
50.5208273794457,-108.635816483679
50.5557414795731,-108.62379751272
50.590679708252,-108.611778517155
50.6256420821574,-108.599759496948
50.6606286179754,-108.587740452065
50.6956393324042,-108.575721382473
50.730674242153,-108.563702288137
50.7657333639429,-108.551683169022
50.8008167145063,-108.539664025095
50.8359243105875,-108.527644856321
50.8710561689421,-108.515625662665
50.9062123063373,-108.503606444094
50.9413927395519,-108.491587200571
50.9765974853764,-108.479567932064
51.0118265606129,-108.467548638537
51.0470799820749,-108.455529319955
51.0823577665878,-108.443509976284
51.1176599309885,-108.431490607489
51.1529864921254,-108.419471213535
51.1883374668588,-108.407451794387
51.2237128720605,-108.39543235001
51.259112724614,-108.38341288037
51.2945370414145,-108.371393385431
51.3299858393686,-108.359373865158
51.3654591353951,-108.347354319516
51.4009569464241,-108.33533474847
51.4364792893975,-108.323315151985
51.472026181269,-108.311295530025
51.5075976390037,-108.299275882554
51.5431936795789,-108.287256209539
51.5788143199833,-108.275236510943
51.6144595772174,-108.26321678673
51.6501294682935,-108.251197036865
51.6858240102357,-108.239177261313
51.7215432200797,-108.227157460039
51.7572871148732,-108.215137633005
51.7930557116754,-108.203117780177
51.8288490275576,-108.191097901519
51.8646670796027,-108.179077996994
51.9005098849054,-108.167058066568
51.9363774605722,-108.155038110204
51.9722698237216,-108.143018127866
52.0081869914839,-108.130998119519
52.0441289810009,-108.118978085125
52.0800958094268,-108.106958024649
52.1160874939271,-108.094937938055
52.1521040516795,-108.082917825307
52.1881454998735,-108.070897686368
52.2242118557105,-108.058877521202
52.2603031364037,-108.046857329773
52.2964193591783,-108.034837112043
52.3325605412713,-108.022816867978
52.3687266999318,-108.010796597539
52.4049178524205,-107.998776300692
52.4411340160103,-107.986755977398
52.477375207986,-107.974735627621
52.5136414456443,-107.962715251325
52.5499327462938,-107.950694848472
52.5862491272551,-107.938674419027
52.6225906058608,-107.926653962951
52.6589571994555,-107.914633480209
52.6953489253958,-107.902612970762
52.7317658010501,-107.890592434575
52.768207843799,-107.87857187161
52.8046750710351,-107.866551281829
52.841167500163,-107.854530665196
52.8776851485992,-107.842510021674
52.9142280337724,-107.830489351224
52.9507961731233,-107.81846865381
52.9873895841047,-107.806447929395
53.0240082841813,-107.79442717794
53.06065229083,-107.782406399409
53.0973216215397,-107.770385593763
53.1340162938116,-107.758364760966
53.1707363251586,-107.746343900979
53.2074817331062,-107.734323013765
53.2442525351915,-107.722302099286
53.2810487489641,-107.710281157505
53.3178703919856,-107.698260188382
53.3547174818296,-107.686239191881
53.3915900360821,-107.674218167964
53.4284880723411,-107.662197116591
53.4654116082168,-107.650176037727
53.5023606613315,-107.638154931331
53.5393352493198,-107.626133797366
53.5763353898284,-107.614112635794
53.6133611005162,-107.602091446576
53.6504123990543,-107.590070229675
53.6874893031261,-107.578048985051
53.7245918304272,-107.566027712666
53.7617199986653,-107.554006412483
53.7988738255604,-107.541985084461
53.8360533288449,-107.529963728563
53.8732585262632,-107.517942344749
53.9104894355721,-107.505920932982
53.9477460745407,-107.493899493222
53.9850284609503,-107.481878025431
54.0223366125946,-107.469856529569
54.0596705472795,-107.457835005598
54.0970302828231,-107.445813453478
54.1344158370561,-107.433791873171
54.1718272278213,-107.421770264638
54.2092644729739,-107.409748627839
54.2467275903814,-107.397726962735
54.2842165979238,-107.385705269287
54.3217315134932,-107.373683547456
54.3592723549943,-107.361661797202
54.396839140344,-107.349640018486
54.4344318874718,-107.337618211267
54.4720506143193,-107.325596375508
54.5096953388408,-107.313574511167
54.5473660790027,-107.301552618207
54.585062852784,-107.289530696585
54.6227856781762,-107.277508746264
54.660534573183,-107.265486767203
54.6983095558208,-107.253464759363
54.7361106441182,-107.241442722702
54.7739378561166,-107.229420657182
54.8117912098694,-107.217398562763
54.8496707234429,-107.205376439403
54.8875764149157,-107.193354287064
54.9255083023788,-107.181332105705
54.9634664039359,-107.169309895285
55.0014507377031,-107.157287655764
55.039461321809,-107.145265387103
55.0774981743949,-107.13324308926
55.1155613136144,-107.121220762194
55.1536507576338,-107.109198405867
55.1917665246319,-107.097176020236
55.2299086328,-107.085153605261
55.2680771003421,-107.073131160902
55.3062719454747,-107.061108687118
55.344493186427,-107.049086183867
55.3827408414406,-107.037063651109
55.4210149287699,-107.025041088804
55.4593154666817,-107.013018496909
55.4976424734558,-107.000995875385
55.5359959673841,-106.988973224189
55.5743759667716,-106.976950543281
55.6127824899358,-106.964927832619
55.6512155552068,-106.952905092163
55.6896751809273,-106.94088232187
55.728161385453,-106.9288595217
55.7666741871518,-106.916836691611
55.8052136044049,-106.904813831561
55.8437796556055,-106.89279094151
55.8823723591601,-106.880768021414
55.9209917334877,-106.868745071233
55.9596377970199,-106.856722090925
55.9983105682013,-106.844699080448
56.037010065489,-106.83267603976
56.075736307353,-106.820652968819
56.1144893122761,-106.808629867583
56.1532690987537,-106.796606736011
56.1920756852941,-106.78458357406
56.2309090904185,-106.772560381687
56.2697693326606,-106.760537158852
56.3086564305672,-106.748513905511
56.3475704026977,-106.736490621622
56.3865112676246,-106.724467307142
56.4254790439329,-106.71244396203
56.4644737502207,-106.700420586243
56.5034954050988,-106.688397179738
56.5425440271909,-106.676373742473
56.5816196351337,-106.664350274404
56.6207222475766,-106.652326775489
56.6598518831819,-106.640303245686
56.6990085606249,-106.628279684952
56.7381922985939,-106.616256093242
56.7774031157898,-106.604232470516
56.8166410309266,-106.592208816729
56.8559060627314,-106.580185131838
56.8951982299439,-106.5681614158
56.9345175513171,-106.556137668573
56.9738640456166,-106.544113890112
57.0132377316212,-106.532090080374
57.0526386281228,-106.520066239317
57.0920667539259,-106.508042366896
57.1315221278484,-106.496018463068
57.1710047687208,-106.483994527789
57.2105146953871,-106.471970561016
57.2500519267038,-106.459946562705
57.2896164815409,-106.447922532812
57.3292083787811,-106.435898471294
57.3688276373203,-106.423874378106
57.4084742760675,-106.411850253205
57.4481483139446,-106.399826096546
57.4878497698868,-106.387801908086
57.5275786628422,-106.37577768778
57.567335011772,-106.363753435584
57.6071188356507,-106.351729151454
57.6469301534657,-106.339704835346
57.6867689842176,-106.327680487214
57.7266353469201,-106.315656107016
57.7665292606002,-106.303631694705
57.8064507442978,-106.291607250238
57.8463998170661,-106.279582773571
57.8863764979715,-106.267558264657
57.9263808060934,-106.255533723453
57.9664127605246,-106.243509149914
58.006472380371,-106.231484543995
58.0465596847518,-106.21945990565
58.0866746927991,-106.207435234835
58.1268174236586,-106.195410531506
58.166987896489,-106.183385795615
58.2071861304624,-106.17136102712
58.247412144764,-106.159336225973
58.2876659585923,-106.147311392131
58.3279475911591,-106.135286525547
58.3682570616895,-106.123261626176
58.4085943894219,-106.111236693972
58.4489595936079,-106.099211728891
58.4893526935123,-106.087186730886
58.5297737084136,-106.075161699911
58.5702226576032,-106.063136635922
58.6106995603862,-106.051111538871
58.6512044360807,-106.039086408714
58.6917373040184,-106.027061245404
58.7322981835442,-106.015036048895
58.7728870940165,-106.003010819141
58.8135040548071,-105.990985556096
58.854149085301,-105.978960259713
58.8948222048966,-105.966934929947
58.9355234330061,-105.954909566752
58.9762527890545,-105.94288417008
59.0170102924808,-105.930858739885
59.0577959627371,-105.918833276121
59.098609819289,-105.906807778741
59.1394518816156,-105.894782247698
59.1803221692094,-105.882756682946
59.2212207015764,-105.870731084438
59.2621474982362,-105.858705452127
59.3031025787217,-105.846679785966
59.3440859625793,-105.834654085908
59.3850976693692,-105.822628351906
59.4261377186647,-105.810602583913
59.467206130053,-105.798576781881
59.5083029231345,-105.786550945765
59.5494281175235,-105.774525075515
59.5905817328475,-105.762499171085
59.6317637887478,-105.750473232427
59.6729743048793,-105.738447259495
59.7142133009102,-105.726421252239
59.7554807965226,-105.714395210613
59.7967768114122,-105.702369134569
59.8381013652879,-105.690343024058
59.8794544778727,-105.678316879034
59.9208361689031,-105.666290699449
59.9622464581291,-105.654264485253
60.0036853653144,-105.6422382364
60.0451529102365,-105.630211952841
60.0866491126864,-105.618185634528
60.1281739924688,-105.606159281412
60.1697275694022,-105.594132893446
60.2113098633187,-105.582106470581
60.2529208940641,-105.570080012768
60.294560681498,-105.558053519959
60.3362292454936,-105.546026992106
60.377926605938,-105.534000429159
60.4196527827318,-105.52197383107
60.4614077957896,-105.509947197791
60.5031916650397,-105.497920529272
60.545004410424,-105.485893825464
60.5868460518983,-105.473867086319
60.6287166094324,-105.461840311787
60.6706161030096,-105.449813501819
60.712544552627,-105.437786656367
60.7545019782958,-105.42575977538
60.7964884000408,-105.413732858809
60.8385038379008,-105.401705906606
60.8805483119282,-105.38967891872
