Frequency_Hz,TargetStrength_dB_re_1m
20849.2492492493,-37.5015975918443
20939.2892892893,-37.5022502545608
21029.3293293293,-37.5027693776219
21119.3693693694,-37.5031662323022
21209.4094094094,-37.5034521167079
21299.4494494495,-37.5036383230504
21389.4894894895,-37.5037361058457
21479.5295295295,-37.5037566511187
21569.5695695696,-37.5037110466764
21659.6096096096,-37.5036102535124
21749.6496496497,-37.5034650783935
21839.6896896897,-37.5032861476724
21929.7297297297,-37.5030838823658
22019.7697697698,-37.5028684745254
22109.8098098098,-37.5026498649291
22199.8498498499,-37.5024377221064
22289.8898898899,-37.5022414227123
22379.9299299299,-37.5020700332553
22469.96996997,-37.5019322931806
22560.01001001,-37.5018365993043
22650.0500500501,-37.5017909915928
22740.0900900901,-37.501803140274
22830.1301301301,-37.5018803342664
22920.1701701702,-37.5020294709075
23010.2102102102,-37.5022570469605
23100.2502502503,-37.502569150877
23190.2902902903,-37.5029714562881
23280.3303303303,-37.5034692167004
23370.3703703704,-37.5040672613642
23460.4104104104,-37.5047699922872
23550.4504504505,-37.5055813823615
23640.4904904905,-37.5065049745721
23730.5305305305,-37.5075438822561
23820.5705705706,-37.5087007903777
23910.6106106106,-37.5099779577889
24000.6506506507,-37.5113772204408
24090.6906906907,-37.512899995513
24180.7307307307,-37.5145472864289
24270.7707707708,-37.5163196887229
24360.8108108108,-37.5182173967279
24450.8508508509,-37.5202402110496
24540.8908908909,-37.5223875467957
24630.9309309309,-37.5246584425286
24720.970970971,-37.5270515699081
24811.011011011,-37.5295652439946
24901.0510510511,-37.5321974341789
24991.0910910911,-37.5349457757093
25081.1311311311,-37.5378075817831
25171.1711711712,-37.5407798561727
25261.2112112112,-37.5438593063528
25351.2512512513,-37.5470423571001
25441.2912912913,-37.5503251645311
25531.3313313313,-37.553703630549
25621.3713713714,-37.5571734176651
25711.4114114114,-37.5607299641647
25801.4514514515,-37.5643684995835
25891.4914914915,-37.5680840604617
25981.5315315315,-37.5718715063434
26071.5715715716,-37.575725535986
26161.6116116116,-37.5796407037468
26251.6516516517,-37.5836114361103
26341.6916916917,-37.5876320483232
26431.7317317317,-37.5916967610992
26521.7717717718,-37.5957997173595
26611.8118118118,-37.5999349989703
26701.8518518519,-37.6040966434429
26791.8918918919,-37.6082786605566
26881.9319319319,-37.6124750488695
26971.971971972,-37.6166798120774
27062.012012012,-37.6208869751842
27152.0520520521,-37.6250906004462
27242.0920920921,-37.6292848030521
27332.1321321321,-37.6334637665013
27422.1721721722,-37.6376217576443
27512.2122122122,-37.6417531413478
27602.2522522523,-37.6458523947491
27692.2922922923,-37.6499141210636
27782.3323323323,-37.6539330629126
27872.3723723724,-37.6579041151375
27962.4124124124,-37.6618223370677
28052.4524524525,-37.6656829642124
28142.4924924925,-37.6694814193467
28232.5325325325,-37.6732133229649
28322.5725725726,-37.6768745030744
28412.6126126126,-37.6804610043071
28502.6526526527,-37.6839690963262
28592.6926926927,-37.6873952815092
28682.7327327327,-37.6907363018886
28772.7727727728,-37.6939891453374
28862.8128128128,-37.6971510509847
28952.8528528529,-37.7002195138531
29042.8928928929,-37.7031922887101
29132.9329329329,-37.7060673931284
29222.972972973,-37.7088431097547
29313.013013013,-37.7115179877851
29403.0530530531,-37.7140908436541
29493.0930930931,-37.7165607609402
29583.1331331331,-37.7189270894991
29673.1731731732,-37.7211894438354
29763.2132132132,-37.7233477007266
29853.2532532533,-37.7254019961161
29943.2932932933,-37.7273527212953
30033.3333333333,-37.7292005183939
30123.3733733734,-37.7309462752045
30213.4134134134,-37.7325911193651
30303.4534534535,-37.7341364119276
30393.4934934935,-37.7355837403425
30483.5335335335,-37.7369349108888
30573.5735735736,-37.7381919405837
30663.6136136136,-37.7393570486037
30753.6536536537,-37.7404326472531
30843.6936936937,-37.7414213325161
30933.7337337337,-37.7423258742269
31023.7737737738,-37.7431492058979
31113.8138138138,-37.7438944142408
31203.8538538539,-37.7445647284199
31293.8938938939,-37.7451635090763
31383.9339339339,-37.7456942371581
31473.973973974,-37.7461605025973
31564.014014014,-37.7465659928692
31654.0540540541,-37.7469144814701
31744.0940940941,-37.7472098163524
31834.1341341341,-37.7474559083488
31924.1741741742,-37.7476567196226
32014.2142142142,-37.7478162521772
32104.2542542543,-37.747938536456
32194.2942942943,-37.7480276200649
32284.3343343343,-37.7480875566474
32374.3743743744,-37.7481223949406
32464.4144144144,-37.7481361680392
32554.4544544545,-37.7481328828938
32644.4944944945,-37.7481165100673
32734.5345345345,-37.7480909737736
32824.5745745746,-37.7480601422181
32914.6146146146,-37.7480278182613
33004.6546546547,-37.7479977304237
33094.6946946947,-37.7479735242482
33184.7347347347,-37.747958754036
33274.7747747748,-37.7479568749699
33364.8148148148,-37.7479712356368
33454.8548548549,-37.7480050709609
33544.8948948949,-37.7480614955571
33634.9349349349,-37.7481434975132
33724.974974975,-37.7482539326063
33815.015015015,-37.7483955189606
33905.0550550551,-37.7485708321507
33995.0950950951,-37.7487823007527
34085.1351351351,-37.749032202345
34175.1751751752,-37.7493226599617
34265.2152152152,-37.7496556389952
34355.2552552553,-37.7500329445496
34445.2952952953,-37.7504562192407
34535.3353353353,-37.7509269414413
34625.3753753754,-37.7514464239655
34715.4154154154,-37.752015813189
34805.4554554555,-37.7526360885994
34895.4954954955,-37.753308062769
34985.5355355355,-37.7540323817443
35075.5755755756,-37.7548095258426
35165.6156156156,-37.7556398108498
35255.6556556557,-37.756523389607
35345.6956956957,-37.7574602539791
35435.7357357357,-37.7584502371927
35525.7757757758,-37.7594930165342
35615.8158158158,-37.7605881163958
35705.8558558559,-37.7617349116572
35795.8958958959,-37.7629326313921
35885.9359359359,-37.7641803628847
35975.975975976,-37.7654770559447
36066.016016016,-37.7668215275064
36156.0560560561,-37.7682124664977
36246.0960960961,-37.7696484389648
36336.1361361361,-37.7711278934384
36426.1761761762,-37.7726491665255
36516.2162162162,-37.7742104887116
36606.2562562563,-37.7758099903582
36696.2962962963,-37.7774457078792
36786.3363363363,-37.7791155900794
36876.3763763764,-37.7808175046406
36966.4164164164,-37.7825492447355
37056.4564564565,-37.7843085357568
37146.4964964965,-37.7860930421398
37236.5365365365,-37.7879003742659
37326.5765765766,-37.789728095426
37416.6166166166,-37.7915737288292
37506.6566566567,-37.7934347646381
37596.6966966967,-37.7953086670137
37686.7367367367,-37.7971928811528
37776.7767767768,-37.7990848403002
37866.8168168168,-37.800981972719
37956.8568568569,-37.8028817086019
38046.8968968969,-37.804781486906
38136.9369369369,-37.8066787620957
38226.976976977,-37.8085710107761
38317.017017017,-37.8104557382018
38407.0570570571,-37.8123304846445
38497.0970970971,-37.8141928316049
38587.1371371371,-37.816040407853
38677.1771771772,-37.8178708952842
38767.2172172172,-37.8196820345743
38857.2572572573,-37.8214716306233
38947.2972972973,-37.8232375577727
39037.3373373373,-37.8249777647859
39127.3773773774,-37.8266902795792
39217.4174174174,-37.8283732136932
39307.4574574575,-37.8300247664945
39397.4974974975,-37.8316432290987
39487.5375375376,-37.833226988006
39577.5775775776,-37.8347745284422
39667.6176176176,-37.8362844373986
39757.6576576577,-37.8377554063648
39847.6976976977,-37.8391862337496
39937.7377377377,-37.8405758269863
40027.7777777778,-37.8419232043195
40117.8178178178,-37.8432274962712
40207.8578578579,-37.8444879467857
40297.8978978979,-37.8457039140523
40387.9379379379,-37.8468748710078
40477.977977978,-37.8480004055196
40568.018018018,-37.8490802202539
40658.0580580581,-37.8501141322296
40748.0980980981,-37.8511020720666
40838.1381381381,-37.8520440829302
40928.1781781782,-37.8529403191807
