% Model,soft_sphere.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 2 2026, 16:28"
% Dimension,1
% Nodes,40
% Expressions,1
% Description,Histogram
% Element size (mm),Element size
2.7853594267433195,0.006986387991127278
2.9196408156458173,0.01985051112495085
3.053922204548315,0.11675553070409199
3.1882035934508126,0.28742430334831964
3.32248498235331,0.6678141398889349
3.4567663712558083,1.7201384458800657
3.5910477601583057,3.274829296320746
3.725329149060803,5.339127449178255
3.8596105379633014,8.67769715161231
3.993891926865799,11.767764760273073
4.128173315768296,17.494436386964153
4.262454704670795,22.71290970713357
4.396736093573292,29.232292976581757
4.531017482475789,33.32048576219077
4.665298871378287,34.70822729033245
4.799580260280784,33.84811127483042
4.9338616491832825,32.6906073833215
5.068143038085781,30.687641452402488
5.202424426988278,27.81005258628067
5.336705815890776,27.01830391320751
5.470987204793273,27.345958968258675
5.6052685936957705,28.06755042033927
5.739549982598268,29.318360186770153
5.873831371500766,29.165747231824643
6.008112760403264,29.671371631965616
6.142394149305762,30.348861557928412
6.276675538208259,31.3731441688733
6.410956927110757,30.21589766958977
6.545238316013254,31.13300654529781
6.679519704915752,30.353198974926176
6.813801093818251,23.306891869217843
6.948082482720748,17.823829300784396
7.0823638716232455,12.30301093447193
7.216645260525743,8.727015415421938
7.35092664942824,5.302298705265689
7.485208038330738,3.6061469656019085
7.619489427233236,2.516029279553464
7.7537708161357335,2.2531790604120574
7.888052205038232,1.2535640571928819
8.022333594209293,0.49378433161326424
