Frequency_Hz,TargetStrength_dB_re_1m
50,-63.5339558901146
50.034554165023,-63.5213836963426
50.0691322098525,-63.5088106754652
50.1037341509913,-63.4962368262296
50.1383600049538,-63.4836621473812
50.1730097882657,-63.4710866376631
50.2076835174642,-63.4585102958165
50.242381209098,-63.4459331205806
50.277102879727,-63.4333551106922
50.3118485459228,-63.4207762648864
50.3466182242682,-63.4081965818959
50.3814119313576,-63.3956160604516
50.416229683797,-63.3830346992822
50.4510714982037,-63.3704524971143
50.4859373912065,-63.3578694526722
50.5208273794456,-63.3452855646786
50.5557414795731,-63.3327008318536
50.590679708252,-63.3201152529155
50.6256420821573,-63.3075288265803
50.6606286179754,-63.2949415515621
50.6956393324042,-63.2823534265727
50.730674242153,-63.2697644503217
50.7657333639429,-63.2571746215169
50.8008167145063,-63.2445839388637
50.8359243105875,-63.2319924010655
50.871056168942,-63.2194000068234
50.9062123063373,-63.2068067548365
50.9413927395519,-63.1942126438018
50.9765974853764,-63.181617672414
51.0118265606129,-63.1690218393657
51.0470799820749,-63.1564251433474
51.0823577665878,-63.1438275830474
51.1176599309885,-63.1312291571518
51.1529864921254,-63.1186298643446
51.1883374668588,-63.1060297033076
51.2237128720605,-63.0934286727203
51.259112724614,-63.0808267712602
51.2945370414144,-63.0682239976025
51.3299858393686,-63.0556203504204
51.3654591353951,-63.0430158283845
51.4009569464241,-63.0304104301637
51.4364792893975,-63.0178041544243
51.4720261812689,-63.0051969998305
51.5075976390037,-62.9925889650445
51.5431936795789,-62.979980048726
51.5788143199833,-62.9673702495327
51.6144595772174,-62.9547595661198
51.6501294682935,-62.9421479971406
51.6858240102357,-62.929535541246
51.7215432200797,-62.9169221970846
51.7572871148732,-62.9043079633029
51.7930557116754,-62.891692838545
51.8288490275576,-62.8790768214529
51.8646670796027,-62.8664599106663
51.9005098849053,-62.8538421048227
51.9363774605722,-62.8412234025571
51.9722698237216,-62.8286038025025
52.0081869914839,-62.8159833032895
52.0441289810009,-62.8033619035464
52.0800958094268,-62.7907396018994
52.1160874939271,-62.7781163969723
52.1521040516795,-62.7654922873865
52.1881454998735,-62.7528672717612
52.2242118557105,-62.7402413487134
52.2603031364037,-62.7276145168576
52.2964193591783,-62.7149867748062
52.3325605412713,-62.7023581211692
52.3687266999317,-62.6897285545543
52.4049178524205,-62.6770980735668
52.4411340160103,-62.6644666768097
52.477375207986,-62.6518343628838
52.5136414456443,-62.6392011303874
52.5499327462937,-62.6265669779167
52.5862491272551,-62.6139319040652
52.6225906058608,-62.6012959074245
52.6589571994555,-62.5886589865833
52.6953489253958,-62.5760211401285
52.7317658010501,-62.5633823666443
52.768207843799,-62.5507426647126
52.8046750710351,-62.538102032913
52.8411675001629,-62.5254604698227
52.8776851485992,-62.5128179740166
52.9142280337724,-62.5001745440669
52.9507961731233,-62.4875301785439
52.9873895841047,-62.474884876015
53.0240082841812,-62.4622386350457
53.0606522908299,-62.4495914541987
53.0973216215397,-62.4369433320345
53.1340162938115,-62.4242942671112
53.1707363251586,-62.4116442579843
53.2074817331061,-62.3989933032072
53.2442525351915,-62.3863414013305
53.2810487489641,-62.3736885509027
53.3178703919856,-62.3610347504696
53.3547174818296,-62.3483799985748
53.3915900360821,-62.3357242937593
53.4284880723411,-62.3230676345617
